source,instance_id,is_damaged,ground_truth_note,current_anomaly_score,severity_trend,localised_height_m,localised_label,priority_score,inspection_cost_aud,risk_of_delay_aud,worth_inspecting_now
synthetic,synthetic-288,True,damage severity 0.3,0.2551842927932739,0.046506223082542444,2.142857142857143,sensor node 17 (~2.1 m up),0.011867657647804826,928.5714285714286,59.33828823902413,False
synthetic,synthetic-375,True,damage severity 0.5,0.26661360263824463,0.043626704812049846,0.42857142857142855,sensor node 5 (~0.4 m up),0.011631472941175853,825.7142857142857,58.15736470587927,False
synthetic,synthetic-194,True,damage severity 0.3,0.32151997089385986,0.0361352041363716,2.142857142857143,sensor node 16 (~2.1 m up),0.01161818978216988,928.5714285714286,58.0909489108494,False
synthetic,synthetic-692,True,damage severity 1.0,0.36872151494026184,0.030654105544090256,3.8571428571428568,sensor node 29 (~3.9 m up),0.011302828235355639,1031.4285714285713,56.514141176778196,False
synthetic,synthetic-363,True,damage severity 0.5,0.19742748141288757,0.05645478218793873,5.571428571428571,sensor node 40 (~5.6 m up),0.01114572546107789,1134.2857142857142,55.72862730538945,False
synthetic,synthetic-409,True,damage severity 0.5,0.23222510516643524,0.04761798828840256,7.285714285714286,sensor node 53 (~7.3 m up),0.011058092338088367,1237.142857142857,55.29046169044183,False
synthetic,synthetic-182,True,damage severity 0.3,0.22017747163772583,0.049402942508459106,5.571428571428571,sensor node 41 (~5.6 m up),0.010877414972976455,1134.2857142857142,54.38707486488227,False
synthetic,synthetic-316,True,damage severity 0.5,0.282406210899353,0.03691951334476472,7.285714285714286,sensor node 51 (~7.3 m up),0.010426299871943103,1237.142857142857,52.13149935971551,False
synthetic,synthetic-372,True,damage severity 0.5,0.34208834171295166,0.03005937635898588,7.285714285714286,sensor node 53 (~7.3 m up),0.010282962211570983,1237.142857142857,51.41481105785491,False
synthetic,synthetic-39,False,healthy,0.3431965410709381,0.02990065217018127,0.42857142857142855,sensor node 4 (~0.4 m up),0.01026180040057145,825.7142857142857,51.309002002857255,False
synthetic,synthetic-738,True,damage severity 1.0,0.28881242871284485,0.03545326441526415,7.285714285714286,sensor node 53 (~7.3 m up),0.010239343401571116,1237.142857142857,51.19671700785558,False
synthetic,synthetic-674,True,damage severity 1.0,0.4340883493423462,0.023485808074474437,5.571428571428571,sensor node 41 (~5.6 m up),0.010194915660019755,1134.2857142857142,50.97457830009877,False
synthetic,synthetic-365,True,damage severity 0.5,0.34045708179473877,0.029528482258319826,0.42857142857142855,sensor node 5 (~0.4 m up),0.010053180899495286,825.7142857142857,50.26590449747643,False
synthetic,synthetic-274,True,damage severity 0.3,0.22259709239006042,0.04494498670101165,9.0,sensor node 63 (~9.0 m up),0.010004623357155127,1340.0,50.023116785775635,False
synthetic,synthetic-466,True,damage severity 0.7,0.31135427951812744,0.031826716661453265,0.42857142857142855,sensor node 4 (~0.4 m up),0.009909384435554364,825.7142857142857,49.54692217777182,False
synthetic,synthetic-641,True,damage severity 1.0,0.2475346475839615,0.03986854255199434,7.285714285714286,sensor node 53 (~7.3 m up),0.00986884563029409,1237.142857142857,49.34422815147045,False
synthetic,synthetic-694,True,damage severity 1.0,0.2945185899734497,0.03309226483106613,0.42857142857142855,sensor node 3 (~0.4 m up),0.009746287177073576,825.7142857142857,48.73143588536788,False
synthetic,synthetic-161,True,damage severity 0.3,0.5756567120552063,0.016682875156402543,7.285714285714286,sensor node 52 (~7.3 m up),0.009603609060162173,1237.142857142857,48.01804530081086,False
synthetic,synthetic-436,True,damage severity 0.5,0.3104037344455719,0.0308626279234886,2.142857142857143,sensor node 16 (~2.1 m up),0.009579874962255049,928.5714285714286,47.899374811275244,False
synthetic,synthetic-579,True,damage severity 0.7,0.2136089950799942,0.04481390118598937,5.571428571428571,sensor node 39 (~5.6 m up),0.00957265239795335,1134.2857142857142,47.86326198976675,False
synthetic,synthetic-595,True,damage severity 0.7,0.32274767756462097,0.029222244024276745,3.8571428571428568,sensor node 29 (~3.9 m up),0.009431411392061943,1031.4285714285713,47.15705696030971,False
synthetic,synthetic-159,True,damage severity 0.3,0.25713586807250977,0.036481054127216354,0.42857142857142855,sensor node 4 (~0.4 m up),0.009380587521201992,825.7142857142857,46.902937606009964,False
synthetic,synthetic-743,True,damage severity 1.0,0.26676762104034424,0.035137248039245644,5.571428571428571,sensor node 41 (~5.6 m up),0.009373480069334061,1134.2857142857142,46.86740034667031,False
synthetic,synthetic-460,True,damage severity 0.7,0.3089665472507477,0.030065631866455087,0.42857142857142855,sensor node 5 (~0.4 m up),0.00928927446869068,825.7142857142857,46.4463723434534,False
synthetic,synthetic-354,True,damage severity 0.5,0.2937012016773224,0.031374004483222966,3.8571428571428568,sensor node 29 (~3.9 m up),0.009214582818152284,1031.4285714285713,46.07291409076142,False
synthetic,synthetic-200,True,damage severity 0.3,0.39227402210235596,0.023466287553310414,7.285714285714286,sensor node 53 (~7.3 m up),0.00920521500234753,1237.142857142857,46.026075011737646,False
synthetic,synthetic-553,True,damage severity 0.7,0.23603343963623047,0.03837308585643769,0.42857142857142855,sensor node 3 (~0.4 m up),0.009057331444151375,825.7142857142857,45.28665722075688,False
synthetic,synthetic-204,True,damage severity 0.3,0.3402233421802521,0.02652189731597904,0.42857142857142855,sensor node 3 (~0.4 m up),0.009023368545803847,825.7142857142857,45.11684272901923,False
synthetic,synthetic-617,True,damage severity 1.0,0.17692680656909943,0.050772096961736735,7.285714285714286,sensor node 53 (~7.3 m up),0.008982944978256757,1237.142857142857,44.91472489128378,False
synthetic,synthetic-206,True,damage severity 0.3,0.30844151973724365,0.029111966490745537,5.571428571428571,sensor node 40 (~5.6 m up),0.008979339186945266,1134.2857142857142,44.89669593472633,False
synthetic,synthetic-440,True,damage severity 0.5,0.317476749420166,0.02822010666131974,9.0,sensor node 65 (~9.0 m up),0.008959227731126165,1340.0,44.79613865563083,False
synthetic,synthetic-565,True,damage severity 0.7,0.3144339323043823,0.028480529785156233,7.285714285714286,sensor node 53 (~7.3 m up),0.00895524497445876,1237.142857142857,44.776224872293795,False
synthetic,synthetic-549,True,damage severity 0.7,0.2799721360206604,0.031952501833438854,2.142857142857143,sensor node 17 (~2.1 m up),0.008945810189511943,928.5714285714286,44.72905094755971,False
synthetic,synthetic-724,True,damage severity 1.0,0.29136690497398376,0.030316029489040355,7.285714285714286,sensor node 53 (~7.3 m up),0.00883308768332171,1237.142857142857,44.16543841660855,False
synthetic,synthetic-629,True,damage severity 1.0,0.35623979568481445,0.02441800087690351,7.285714285714286,sensor node 53 (~7.3 m up),0.008698663643419726,1237.142857142857,43.49331821709863,False
synthetic,synthetic-276,True,damage severity 0.3,0.28999030590057373,0.029882818460464478,3.8571428571428568,sensor node 29 (~3.9 m up),0.008665727666521406,1031.4285714285713,43.32863833260703,False
synthetic,synthetic-418,True,damage severity 0.5,0.34656938910484314,0.02492638826370238,0.42857142857142855,sensor node 5 (~0.4 m up),0.008638723153141466,825.7142857142857,43.19361576570733,False
synthetic,synthetic-597,True,damage severity 0.7,0.3244405686855316,0.02620868384838103,5.571428571428571,sensor node 40 (~5.6 m up),0.008503160292268047,1134.2857142857142,42.51580146134024,False
synthetic,synthetic-611,True,damage severity 1.0,0.3255004584789276,0.02578349709510806,0.42857142857142855,sensor node 5 (~0.4 m up),0.008392540125647772,825.7142857142857,41.96270062823886,False
synthetic,synthetic-1,False,healthy,0.4011616110801697,0.020684339106082878,9.0,sensor node 63 (~9.0 m up),0.008297762799924764,1340.0,41.48881399962382,False
synthetic,synthetic-337,True,damage severity 0.5,0.5774366855621338,0.014215605705976426,9.0,sensor node 65 (~9.0 m up),0.008208612242117184,1340.0,41.043061210585925,False
synthetic,synthetic-398,True,damage severity 0.5,0.27893781661987305,0.028547297418117522,9.0,sensor node 65 (~9.0 m up),0.007962920812207841,1340.0,39.814604061039205,False
synthetic,synthetic-519,True,damage severity 0.7,0.29256972670555115,0.026746189594268797,7.285714285714286,sensor node 51 (~7.3 m up),0.007825125380010078,1237.142857142857,39.12562690005039,False
synthetic,synthetic-2,False,healthy,0.2801455855369568,0.02765503376722336,9.0,sensor node 63 (~9.0 m up),0.0077474356277631,1340.0,38.7371781388155,False
synthetic,synthetic-458,True,damage severity 0.7,0.24050641059875488,0.03181201070547107,7.285714285714286,sensor node 53 (~7.3 m up),0.007650992508702012,1237.142857142857,38.25496254351006,False
synthetic,synthetic-570,True,damage severity 0.7,0.27292606234550476,0.027548441290855402,2.142857142857143,sensor node 16 (~2.1 m up),0.007518687605269479,928.5714285714286,37.59343802634739,False
synthetic,synthetic-604,True,damage severity 1.0,0.22367781400680542,0.032756099104881344,5.571428571428571,sensor node 41 (~5.6 m up),0.007326812643170135,1134.2857142857142,36.634063215850674,False
synthetic,synthetic-102,False,healthy,0.3005496859550476,0.024135434627532978,9.0,sensor node 63 (~9.0 m up),0.007253897297693618,1340.0,36.26948648846809,False
synthetic,synthetic-450,True,damage severity 0.7,0.2710758149623871,0.02675792574882509,2.142857142857143,sensor node 16 (~2.1 m up),0.007253426529065803,928.5714285714286,36.26713264532901,False
synthetic,synthetic-415,True,damage severity 0.5,0.28789839148521423,0.024467217922210703,7.285714285714286,sensor node 53 (~7.3 m up),0.007044072683922667,1237.142857142857,35.220363419613335,False
synthetic,synthetic-368,True,damage severity 0.5,0.3135905861854553,0.022430163621902498,2.142857142857143,sensor node 17 (~2.1 m up),0.00703388815842808,928.5714285714286,35.1694407921404,False
synthetic,synthetic-603,True,damage severity 1.0,0.31341129541397095,0.022240534424781813,7.285714285714286,sensor node 53 (~7.3 m up),0.006970434704769883,1237.142857142857,34.852173523849416,False
synthetic,synthetic-616,True,damage severity 1.0,0.18319205939769745,0.03803928345441822,9.0,sensor node 64 (~9.0 m up),0.006968494674027632,1340.0,34.84247337013816,False
synthetic,synthetic-518,True,damage severity 0.7,0.2455105036497116,0.028254984319210055,2.142857142857143,sensor node 15 (~2.1 m up),0.006936895430823964,928.5714285714286,34.68447715411982,False
synthetic,synthetic-690,True,damage severity 1.0,0.24304907023906708,0.028057314455509182,5.571428571428571,sensor node 41 (~5.6 m up),0.006819304191816643,1134.2857142857142,34.096520959083215,False
synthetic,synthetic-350,True,damage severity 0.5,0.22898517549037933,0.029649794101715084,5.571428571428571,sensor node 39 (~5.6 m up),0.006789363305634843,1134.2857142857142,33.94681652817421,False
synthetic,synthetic-333,True,damage severity 0.5,0.2808285653591156,0.02412462681531909,2.142857142857143,sensor node 16 (~2.1 m up),0.00677488433837011,928.5714285714286,33.87442169185055,False
synthetic,synthetic-448,True,damage severity 0.5,0.2555635869503021,0.026023113727569602,2.142857142857143,sensor node 16 (~2.1 m up),0.006650560287833335,928.5714285714286,33.252801439166674,False
synthetic,synthetic-290,True,damage severity 0.3,0.2684199810028076,0.024555887281894697,2.142857142857143,sensor node 16 (~2.1 m up),0.00659129079771326,928.5714285714286,32.956453988566295,False
synthetic,synthetic-721,True,damage severity 1.0,0.27105414867401123,0.02320459187030793,0.42857142857142855,sensor node 4 (~0.4 m up),0.006289700894734198,825.7142857142857,31.44850447367099,False
synthetic,synthetic-464,True,damage severity 0.7,0.3358260989189148,0.018608318269252796,5.571428571428571,sensor node 41 (~5.6 m up),0.006249158931804739,1134.2857142857142,31.245794659023694,False
synthetic,synthetic-399,True,damage severity 0.5,0.20584708452224731,0.030132944136858002,2.142857142857143,sensor node 15 (~2.1 m up),0.0062027786986439655,928.5714285714286,31.01389349321983,False
synthetic,synthetic-623,True,damage severity 1.0,0.159811869263649,0.0382110819220543,5.571428571428571,sensor node 41 (~5.6 m up),0.006106584428549923,1134.2857142857142,30.532922142749616,False
synthetic,synthetic-414,True,damage severity 0.5,0.3166189193725586,0.019272156059741957,9.0,sensor node 64 (~9.0 m up),0.006101929225614805,1340.0,30.509646128074028,False
synthetic,synthetic-163,True,damage severity 0.3,0.30493178963661194,0.019397704303264582,5.571428571428571,sensor node 39 (~5.6 m up),0.005914976688036278,1134.2857142857142,29.574883440181388,False
synthetic,synthetic-152,True,damage severity 0.3,0.4361892342567444,0.013516789674758908,5.571428571428571,sensor node 41 (~5.6 m up),0.005895878137842557,1134.2857142857142,29.479390689212785,False
synthetic,synthetic-202,True,damage severity 0.3,0.30949634313583374,0.018595619499683344,0.42857142857142855,sensor node 5 (~0.4 m up),0.005755276233497397,825.7142857142857,28.776381167486985,False
synthetic,synthetic-583,True,damage severity 0.7,0.22097831964492798,0.025646366178989414,2.142857142857143,sensor node 17 (~2.1 m up),0.005667290903231593,928.5714285714286,28.336454516157964,False
synthetic,synthetic-485,True,damage severity 0.7,0.3091672658920288,0.018223586678504947,5.571428571428571,sensor node 39 (~5.6 m up),0.005634136468139773,1134.2857142857142,28.170682340698864,False
synthetic,synthetic-443,True,damage severity 0.5,0.3262826204299927,0.017191991209983805,5.571428571428571,sensor node 40 (~5.6 m up),0.005609447942402916,1134.2857142857142,28.04723971201458,False
synthetic,synthetic-98,False,healthy,0.23264721035957336,0.023863692581653596,3.8571428571428568,sensor node 27 (~3.9 m up),0.005551821508000154,1031.4285714285713,27.75910754000077,False
synthetic,synthetic-534,True,damage severity 0.7,0.2394186407327652,0.02281686663627626,9.0,sensor node 64 (~9.0 m up),0.0054627831958380425,1340.0,27.313915979190213,False
synthetic,synthetic-257,True,damage severity 0.3,0.20907551050186157,0.02607912719249725,0.42857142857142855,sensor node 5 (~0.4 m up),0.005452506831214342,825.7142857142857,27.262534156071712,False
synthetic,synthetic-697,True,damage severity 1.0,0.32812628149986267,0.016439823806285878,9.0,sensor node 63 (~9.0 m up),0.0053943382540695035,1340.0,26.971691270347517,False
synthetic,synthetic-164,True,damage severity 0.3,0.2370147705078125,0.022474433481693288,3.8571428571428568,sensor node 28 (~3.9 m up),0.005326772693956632,1031.4285714285713,26.63386346978316,False
synthetic,synthetic-380,True,damage severity 0.5,0.2980630695819855,0.017511966824531572,3.8571428571428568,sensor node 27 (~3.9 m up),0.0052196705861377755,1031.4285714285713,26.09835293068888,False
synthetic,synthetic-444,True,damage severity 0.5,0.2296188622713089,0.02236324101686477,3.8571428571428568,sensor node 29 (~3.9 m up),0.005135021958991557,1031.4285714285713,25.675109794957788,False
synthetic,synthetic-207,True,damage severity 0.3,0.3376283049583435,0.015122012794017781,3.8571428571428568,sensor node 27 (~3.9 m up),0.0051056195472026075,1031.4285714285713,25.528097736013038,False
synthetic,synthetic-701,True,damage severity 1.0,0.30811038613319397,0.016295909881591773,5.571428571428571,sensor node 41 (~5.6 m up),0.005020939086008972,1134.2857142857142,25.10469543004486,False
synthetic,synthetic-188,True,damage severity 0.3,0.4782097637653351,0.01045843809843061,7.285714285714286,sensor node 53 (~7.3 m up),0.005001327212404882,1237.142857142857,25.00663606202441,False
synthetic,synthetic-262,True,damage severity 0.3,0.21422335505485535,0.023327051103115108,3.8571428571428568,sensor node 28 (~3.9 m up),0.004997199150845383,1031.4285714285713,24.985995754226916,False
synthetic,synthetic-401,True,damage severity 0.5,0.27610617876052856,0.017718003690242755,7.285714285714286,sensor node 51 (~7.3 m up),0.004892050294177871,1237.142857142857,24.460251470889354,False
synthetic,synthetic-367,True,damage severity 0.5,0.2466336339712143,0.01978435963392261,5.571428571428571,sensor node 40 (~5.6 m up),0.0048794885123077366,1134.2857142857142,24.397442561538682,False
synthetic,synthetic-400,True,damage severity 0.5,0.2933002710342407,0.016299560666084265,2.142857142857143,sensor node 17 (~2.1 m up),0.004780665561101564,928.5714285714286,23.90332780550782,False
synthetic,synthetic-305,True,damage severity 0.5,0.27309465408325195,0.017439876496791844,7.285714285714286,sensor node 53 (~7.3 m up),0.0047627370391460045,1237.142857142857,23.813685195730024,False
synthetic,synthetic-496,True,damage severity 0.7,0.2336776852607727,0.020355877280235333,7.285714285714286,sensor node 53 (~7.3 m up),0.004756714284297746,1237.142857142857,23.78357142148873,False
synthetic,synthetic-672,True,damage severity 1.0,0.34623655676841736,0.013737133145332366,7.285714285714286,sensor node 53 (~7.3 m up),0.004756297680109178,1237.142857142857,23.78148840054589,False
synthetic,synthetic-52,False,healthy,0.23717443645000458,0.020051231980323797,0.42857142857142855,sensor node 4 (~0.4 m up),0.004755639645061606,825.7142857142857,23.778198225308028,False
synthetic,synthetic-307,True,damage severity 0.5,0.21194928884506226,0.022084452211856835,0.42857142857142855,sensor node 5 (~0.4 m up),0.004680783940835818,825.7142857142857,23.403919704179092,False
synthetic,synthetic-434,True,damage severity 0.5,0.2030257135629654,0.02228269279003144,5.571428571428571,sensor node 41 (~5.6 m up),0.004523959603800477,1134.2857142857142,22.619798019002385,False
synthetic,synthetic-266,True,damage severity 0.3,0.2695433497428894,0.016297142207622534,2.142857142857143,sensor node 16 (~2.1 m up),0.004392786301878806,928.5714285714286,21.96393150939403,False
synthetic,synthetic-644,True,damage severity 1.0,0.16806316375732422,0.025675964355468768,7.285714285714286,sensor node 53 (~7.3 m up),0.004315183802100367,1237.142857142857,21.575919010501835,False
synthetic,synthetic-547,True,damage severity 0.7,0.2573245167732239,0.0159414663910866,2.142857142857143,sensor node 16 (~2.1 m up),0.004102130135742948,928.5714285714286,20.51065067871474,False
synthetic,synthetic-192,True,damage severity 0.3,0.2575603425502777,0.015912257134914426,5.571428571428571,sensor node 41 (~5.6 m up),0.00409836639841666,1134.2857142857142,20.4918319920833,False
synthetic,synthetic-529,True,damage severity 0.7,0.22547078132629395,0.017998942732810965,5.571428571428571,sensor node 40 (~5.6 m up),0.004058235681014108,1134.2857142857142,20.291178405070543,False
synthetic,synthetic-515,True,damage severity 0.7,0.22314980626106262,0.017851774394512153,7.285714285714286,sensor node 53 (~7.3 m up),0.0039836199975515855,1237.142857142857,19.918099987757927,False
synthetic,synthetic-281,True,damage severity 0.3,0.21089623868465424,0.018851184844970722,2.142857142857143,sensor node 17 (~2.1 m up),0.003975643978553482,928.5714285714286,19.87821989276741,False
synthetic,synthetic-700,True,damage severity 1.0,0.2939509153366089,0.01350946128368374,0.42857142857142855,sensor node 4 (~0.4 m up),0.003971118510043315,825.7142857142857,19.855592550216574,False
synthetic,synthetic-347,True,damage severity 0.5,0.24142323434352875,0.016101217269897453,0.42857142857142855,sensor node 4 (~0.4 m up),0.003887207950166525,825.7142857142857,19.436039750832624,False
synthetic,synthetic-609,True,damage severity 1.0,0.30851948261260986,0.012412506341934188,3.8571428571428568,sensor node 28 (~3.9 m up),0.0038295000345392742,1031.4285714285713,19.147500172696372,False
synthetic,synthetic-87,False,healthy,0.1961366981267929,0.018361927568912514,0.42857142857142855,sensor node 4 (~0.4 m up),0.0036014478446098302,825.7142857142857,18.00723922304915,False
synthetic,synthetic-482,True,damage severity 0.7,0.2573864758014679,0.013972333073616073,0.42857142857142855,sensor node 5 (~0.4 m up),0.003596289568542333,825.7142857142857,17.981447842711663,False
synthetic,synthetic-424,True,damage severity 0.5,0.25806719064712524,0.013857410848140742,7.285714285714286,sensor node 53 (~7.3 m up),0.0035761430872226782,1237.142857142857,17.88071543611339,False
synthetic,synthetic-325,True,damage severity 0.5,0.1849232017993927,0.019216601550579096,3.8571428571428568,sensor node 28 (~3.9 m up),0.0035535954864362607,1031.4285714285713,17.767977432181304,False
synthetic,synthetic-640,True,damage severity 1.0,0.29202568531036377,0.012087437510490436,5.571428571428571,sensor node 39 (~5.6 m up),0.003529842222647167,1134.2857142857142,17.649211113235832,False
synthetic,synthetic-241,True,damage severity 0.3,0.2413392812013626,0.014538703858852404,2.142857142857143,sensor node 16 (~2.1 m up),0.003508760338894916,928.5714285714286,17.54380169447458,False
synthetic,synthetic-203,True,damage severity 0.3,0.17767365276813507,0.01955071538686754,7.285714285714286,sensor node 51 (~7.3 m up),0.003473647017014939,1237.142857142857,17.368235085074698,False
synthetic,synthetic-510,True,damage severity 0.7,0.21687109768390656,0.01588151454925539,0.42857142857142855,sensor node 5 (~0.4 m up),0.003444241493179949,825.7142857142857,17.221207465899745,False
synthetic,synthetic-408,True,damage severity 0.5,0.5671138167381287,0.005858603119850222,7.285714285714286,sensor node 53 (~7.3 m up),0.003322494776052168,1237.142857142857,16.61247388026084,False
synthetic,synthetic-11,False,healthy,0.28926292061805725,0.010393330454826355,7.285714285714286,sensor node 51 (~7.3 m up),0.0030064051223116727,1237.142857142857,15.032025611558364,False
synthetic,synthetic-746,True,damage severity 1.0,0.31424885988235474,0.009481313824653625,3.8571428571428568,sensor node 27 (~3.9 m up),0.0029794920595842098,1031.4285714285713,14.897460297921048,False
synthetic,synthetic-353,True,damage severity 0.5,0.16066387295722961,0.017550388723611848,5.571428571428571,sensor node 40 (~5.6 m up),0.002819713424240369,1134.2857142857142,14.098567121201846,False
synthetic,synthetic-376,True,damage severity 0.5,0.2327813059091568,0.011997658014297485,0.42857142857142855,sensor node 3 (~0.4 m up),0.0027928305004196294,825.7142857142857,13.964152502098147,False
synthetic,synthetic-552,True,damage severity 0.7,0.1347004622220993,0.020631621778011342,0.42857142857142855,sensor node 3 (~0.4 m up),0.002779088989889658,825.7142857142857,13.89544494944829,False
synthetic,synthetic-199,True,damage severity 0.3,0.2088220715522766,0.013270547986030593,2.142857142857143,sensor node 16 (~2.1 m up),0.0027711833210768005,928.5714285714286,13.855916605384003,False
synthetic,synthetic-541,True,damage severity 0.7,0.16495800018310547,0.016776071488857288,7.285714285714286,sensor node 53 (~7.3 m up),0.002767347203730711,1237.142857142857,13.836736018653555,False
synthetic,synthetic-191,True,damage severity 0.3,0.24499376118183136,0.011180512607097633,0.42857142857142855,sensor node 3 (~0.4 m up),0.002739155835553732,825.7142857142857,13.69577917776866,False
synthetic,synthetic-502,True,damage severity 0.7,0.3127700388431549,0.008451303839683526,5.571428571428571,sensor node 40 (~5.6 m up),0.0026433146302131207,1134.2857142857142,13.216573151065603,False
synthetic,synthetic-340,True,damage severity 0.5,0.35013702511787415,0.007465574145317082,3.8571428571428568,sensor node 29 (~3.9 m up),0.002613973922038239,1031.4285714285713,13.069869610191196,False
synthetic,synthetic-720,True,damage severity 1.0,0.22317764163017273,0.011497400701045992,5.571428571428571,sensor node 39 (~5.6 m up),0.002565962773336539,1134.2857142857142,12.829813866682695,False
synthetic,synthetic-554,True,damage severity 0.7,0.21282990276813507,0.011995364725589746,5.571428571428571,sensor node 41 (~5.6 m up),0.002552972308215583,1134.2857142857142,12.764861541077915,False
synthetic,synthetic-273,True,damage severity 0.3,0.2032763659954071,0.012494814395904535,0.42857142857142855,sensor node 4 (~0.4 m up),0.002539900464186572,825.7142857142857,12.69950232093286,False
synthetic,synthetic-707,True,damage severity 1.0,0.17517630755901337,0.014096875488758126,2.142857142857143,sensor node 17 (~2.1 m up),0.00246943859623981,928.5714285714286,12.34719298119905,False
synthetic,synthetic-272,True,damage severity 0.3,0.27456003427505493,0.008813517540693297,0.42857142857142855,sensor node 5 (~0.4 m up),0.0024198396780565497,825.7142857142857,12.099198390282748,False
synthetic,synthetic-741,True,damage severity 1.0,0.22985444962978363,0.01019772738218308,5.571428571428571,sensor node 41 (~5.6 m up),0.0023439930149062663,1134.2857142857142,11.71996507453133,False
synthetic,synthetic-396,True,damage severity 0.5,0.180926114320755,0.012555471062660232,3.8571428571428568,sensor node 28 (~3.9 m up),0.0022716125928337965,1031.4285714285713,11.358062964168983,False
synthetic,synthetic-413,True,damage severity 0.5,0.1810130774974823,0.012268580496311222,7.285714285714286,sensor node 53 (~7.3 m up),0.002220773512162883,1237.142857142857,11.103867560814415,False
synthetic,synthetic-232,True,damage severity 0.3,0.2151048183441162,0.01023855507373811,3.8571428571428568,sensor node 28 (~3.9 m up),0.0022023625292426656,1031.4285714285713,11.011812646213327,False
synthetic,synthetic-471,True,damage severity 0.7,0.3936225175857544,0.005566693842411048,7.285714285714286,sensor node 53 (~7.3 m up),0.0021911760448789534,1237.142857142857,10.955880224394766,False
synthetic,synthetic-335,True,damage severity 0.5,0.21097949147224426,0.01023515909910202,7.285714285714286,sensor node 52 (~7.3 m up),0.002159408661866058,1237.142857142857,10.79704330933029,False
synthetic,synthetic-608,True,damage severity 1.0,0.2380572408437729,0.008950397372245789,7.285714285714286,sensor node 53 (~7.3 m up),0.0021307069028921877,1237.142857142857,10.653534514460938,False
synthetic,synthetic-586,True,damage severity 0.7,0.20126186311244965,0.010473699867725375,0.42857142857142855,sensor node 3 (~0.4 m up),0.0021079563490590263,825.7142857142857,10.539781745295132,False
synthetic,synthetic-406,True,damage severity 0.5,0.23301686346530914,0.007973386347293865,0.42857142857142855,sensor node 4 (~0.4 m up),0.0018579334778435345,825.7142857142857,9.289667389217673,False
synthetic,synthetic-233,True,damage severity 0.3,0.23338110744953156,0.00790429115295413,7.285714285714286,sensor node 51 (~7.3 m up),0.0018447122228799693,1237.142857142857,9.223561114399846,False
synthetic,synthetic-356,True,damage severity 0.5,0.3873223066329956,0.004650615155696823,5.571428571428571,sensor node 40 (~5.6 m up),0.0018012869893668615,1134.2857142857142,9.006434946834307,False
synthetic,synthetic-560,True,damage severity 0.7,0.24303340911865234,0.007275679707527148,3.8571428571428568,sensor node 28 (~3.9 m up),0.0017682332429757221,1031.4285714285713,8.84116621487861,False
synthetic,synthetic-361,True,damage severity 0.5,0.26758691668510437,0.006079827249050128,7.285714285714286,sensor node 53 (~7.3 m up),0.001626882227551404,1237.142857142857,8.13441113775702,False
synthetic,synthetic-198,True,damage severity 0.3,0.25463470816612244,0.006345795094966887,3.8571428571428568,sensor node 27 (~3.9 m up),0.0016158596820889045,1031.4285714285713,8.079298410444522,False
synthetic,synthetic-607,True,damage severity 1.0,0.2559903860092163,0.006035539507865943,5.571428571428571,sensor node 41 (~5.6 m up),0.0015450400883924781,1134.2857142857142,7.72520044196239,False
synthetic,synthetic-567,True,damage severity 0.7,0.274850457906723,0.0055853858590125685,2.142857142857143,sensor node 16 (~2.1 m up),0.00153514586093534,928.5714285714286,7.6757293046767,False
synthetic,synthetic-678,True,damage severity 1.0,0.4059895873069763,0.003686657547950784,3.8571428571428568,sensor node 29 (~3.9 m up),0.0014967445764346881,1031.4285714285713,7.48372288217344,False
synthetic,synthetic-369,True,damage severity 0.5,0.20525039732456207,0.007170512527227393,3.8571428571428568,sensor node 27 (~3.9 m up),0.0014717505452341722,1031.4285714285713,7.358752726170861,False
synthetic,synthetic-427,True,damage severity 0.5,0.20262643694877625,0.0071941822767258145,5.571428571428571,sensor node 40 (~5.6 m up),0.0014577315214929867,1134.2857142857142,7.288657607464933,False
synthetic,synthetic-219,True,damage severity 0.3,0.20146065950393677,0.006690342724323299,5.571428571428571,sensor node 41 (~5.6 m up),0.001347840857549537,1134.2857142857142,6.739204287747684,False
synthetic,synthetic-383,True,damage severity 0.5,0.24097490310668945,0.005478988587856276,5.571428571428571,sensor node 39 (~5.6 m up),0.0013202987440813234,1134.2857142857142,6.601493720406617,False
synthetic,synthetic-181,True,damage severity 0.3,0.22045017778873444,0.005932930111885065,2.142857142857143,sensor node 15 (~2.1 m up),0.0013079154979731987,928.5714285714286,6.5395774898659935,False
synthetic,synthetic-735,True,damage severity 1.0,0.37600624561309814,0.003475579619407668,3.8571428571428568,sensor node 29 (~3.9 m up),0.0013068396440228777,1031.4285714285713,6.534198220114389,False
synthetic,synthetic-423,True,damage severity 0.5,0.33142268657684326,0.003843374550342554,7.285714285714286,sensor node 53 (~7.3 m up),0.0012737815189955962,1237.142857142857,6.368907594977981,False
synthetic,synthetic-244,True,damage severity 0.3,0.22364714741706848,0.005676753818988813,0.42857142857142855,sensor node 3 (~0.4 m up),0.0012695897982057975,825.7142857142857,6.3479489910289875,False
synthetic,synthetic-300,True,damage severity 0.5,0.20938228070735931,0.005564334988594054,5.571428571428571,sensor node 39 (~5.6 m up),0.001165073150531581,1134.2857142857142,5.8253657526579055,False
